city,lat,lng
Kuopio,62.8943,27.6949
Jyvaskyla,62.2603,25.75
Rovaniemi,66.5,25.7159
Lahti,60.9939,25.6649
Mikkeli,61.69,27.285
Oulu,65,25.47
Hameenlinna,60.997,24.472
Seinajoki,62.8,22.8333
Tampere,61.5,23.75
Kajaani,64.2333,27.6833
Lappeenranta,61.0671,28.1833
Joensuu,62.6,29.7666
Kouvola,60.876,26.709
Helsinki,60.1756,24.9341
Kemi,65.7333,24.5817
Mariehamn,60.1,19.95
Porvoo,60.4004,25.666
Turku,60.4539,22.255
Sodankyla,67.4171,26.6
Kemijarvi,66.6667,27.4167
Kokkola,63.8333,23.1167
Vaasa,63.1,21.6
Savonlinna,61.8666,28.8833
Lautoka,-17.6161,177.4666
Nandi,-17.7996,177.4166
Suva,-18.133,178.4417
Labasa,-16.4166,179.3833
Stanley,-51.7,-57.85
Kolonia,6.9639,158.2083
Colonia,9.5144,138.1292
Palikir,6.9166,158.15
Weno,7.4458,151.85
Tofol,5.3261,163.0083
Porkeri,61.4814,-6.745
Saltangara,62.1156,-6.7206
Sandavagur,62.0537,-7.1498
Sandur,61.8344,-6.8171
Skalavik,61.8314,-6.6623
Skopun,61.9028,-6.8823
Skuvoy,61.771,-6.805
Sumba,61.4055,-6.709
Kirkja,62.3263,-6.3238
Oyrarbakki,62.2079,-6.9997
Hvalba,61.6024,-6.9606
Hvannasund,62.2962,-6.5204
Eidhi,62.2995,-7.0924
Famjin,61.5248,-6.8794
Fuglafjordhur,62.2448,-6.815
Hov,61.5068,-6.7599
Kunoy,62.2917,-6.6702
Kvivik,62.1186,-7.0737
Nordhragota,62.199,-6.7432
Klaksvik,62.2375,-6.539
Husavik,61.8099,-6.6813
Torshavn,62.03,-6.82
Toftir,62.0978,-6.7369
Sorvagur,62.0717,-7.3066
Strendur,62.1096,-6.7617
Tvoroyri,61.5544,-6.8063
Vagur,61.4733,-6.8175
Vestmanna,62.1548,-7.169
Vidhareidhi,62.36,-6.5313
Lorient,47.7504,-3.3666
Brest,48.3904,-4.495
Aix-en-Provence,43.52,5.45
Ajaccio,41.9271,8.7283
Marseille,43.29,5.375
Rennes,48.1,-1.67
Nantes,47.2104,-1.59
Orleans,47.9004,1.9
Paris,48.8667,2.3333
Clermont-Ferrand,45.78,3.08
Montpellier,43.6104,3.87
Poitier,46.5833,0.3333
Bordeaux,44.85,-0.595
Limoges,45.83,1.25
Dijon,47.3304,5.03
Lille,50.65,3.08
Lyon,45.77,4.83
Toulouse,43.62,1.4499
Rouen,49.4304,1.08
Amiens,49.9004,2.3
Besancon,47.23,6.03
Caen,49.1838,-0.35
Vichy,46.1171,3.4167
Biarritz,43.4733,-1.5616
Cherbourg,49.6504,-1.65
Reims,49.2504,4.03
Calais,50.9504,1.8333
Roanne,46.0333,4.0667
Dieppe,49.9337,1.0833
Le Havre,49.505,0.105
Brive,45.1504,1.5333
Beziers,43.3505,3.21
St.-Brieuc,48.5167,-2.7833
Angers,47.48,-0.53
Le Mans,48.0004,0.1
Arras,50.2833,2.7833
Troyes,48.3404,4.0834
Nevers,46.9837,3.1667
Auxerre,47.8004,3.5666
Tours,47.3804,0.6999
Bourges,47.0837,2.4
Versailles,48.8005,2.1333
Melun,48.5333,2.6666
La Rochelle,46.1667,-1.15
Agen,44.2004,0.6333
Annecy,45.9,6.1167
Grenoble,45.1804,5.72
Saint-Etienne,45.4304,4.38
Toulon,43.1342,5.9188
Nice,43.715,7.265
Tarbes,43.2333,0.0833
Perpignan,42.7,2.9
Nimes,43.8304,4.35
Strasbourg,48.58,7.75
Metz,49.1203,6.18
Mulhouse,47.7504,7.35
Nancy,48.6837,6.2
Bastia,42.7032,9.45
Tchibanga,-2.857,11.027
Gamba,-2.65,10
Libreville,0.3854,9.458
Omboue,-1.5662,9.25
Ndende,-2.3829,11.3833
Mayumba,-3.4166,10.65
Moanda,-1.5655,13.2
Mouila,-1.8662,11.0167
Okandja,-0.6829,13.7833
Franceville,-1.6333,13.5833
Oyem,1.6166,11.5833
Makokou,0.5671,12.8666
Mitzik,0.7837,11.5666
Bitam,2.0837,11.4834
Mekambo,1.0171,13.9333
Koulamoutou,-1.1329,12.4833
Bifoum,-0.3329,10.3832
Port-Gentil,-0.72,8.78
Lambarene,-0.6996,10.2166
Warrington,53.3833,-2.6
Newbury,51.4,-1.3167
Swindon,51.5167,-1.7833
Wick,58.4333,-3.0834
Dudley,52.5,-2.0833
Oxford,51.7704,-1.25
Hackney,51.55,-0.05
Matlock,53.1333,-1.5333
Lochgilphead,56.0333,-5.4167
Northallerton,54.3333,-1.4333
Edinburgh,55.9483,-3.2191
Sunderland,54.92,-1.38
Swansea,51.63,-3.95
Wokingham,51.4167,-0.8333
City of Westminster,51.5,-0.1167
Solihull,52.4167,-1.7833
Rochdale,53.6167,-2.15
Nottingham,52.9703,-1.17
Winchester,51.0167,-1.3167
Wembley,51.55,-0.2833
Motherwell,55.7833,-4
Reading,51.47,-0.98
Torquay,50.45,-3.5
Thornbury,51.6089,-2.5203
Oldham,53.55,-2.1167
Elgin,57.65,-3.3333
Wallsend,54.9914,-1.5597
Weston-super-Mare,51.3458,-2.9678
Hounslow,51.4667,-0.35
Irvine,55.6,-4.6667
Barnsley,53.55,-1.4833
Falkirk,56,-3.7667
Slough,51.5,-0.5833
Huddersfield,53.65,-1.7833
Kingston upon Hull,53.7504,-0.33
Romford,51.5833,0.2
Grays,51.4833,0.3333
Hertford,51.8,-0.0667
Coventry,52.4204,-1.5
Leicester,52.63,-1.1332
Beverley,53.8333,-0.4167
Stirling,56.1167,-3.95
Norwich,52.6304,1.3
Darlington,54.5333,-1.5667
Hereford,52.05,-2.7167
Grimsby,53.5333,-0.05
Bradford,53.8,-1.75
Bracknell,51.4167,-0.75
Morpeth,55.1667,-1.6833
Gateshead,54.945,-1.6175
Wandsworth,51.45,-0.2
South Shields,54.9878,-1.4214
Sheffield,53.3667,-1.5
Ystrad Mynach,51.6403,-3.2433
South Bank,54.5667,-1.15
Haddington,55.9333,-2.7667
Aberaeron,52.25,-4.25
Lerwick,60.15,-1.15
Cambridge,52.2004,0.1166
Glenrothes,56.2,-3.1833
Pen-y-Bont ar Ogwr,51.5058,-3.5772
Barri,51.4067,-3.2694
Carlisle,54.88,-2.93
Aylesbury,51.8167,-0.8
Lincoln,53.2333,-0.5333
Bromley,51.4,0.05
Kirkwall,58.967,-2.95
Blackpool,53.8304,-3.05
Croydon,51.3833,-0.1
Dorchester,50.7167,-2.4333
Hendon,51.6,-0.2167
Hammersmith,51.5,-0.2333
Bournemouth,50.73,-1.9
Fort William,56.8165,-5.1121
Dumfries,55.0671,-3.55
Dumbarton,55.95,-4.5667
Luton,51.8804,-0.42
Bristol,51.45,-2.5833
Enfield,51.6667,-0.0667
Camberwell,51.4736,-0.0916
Truro,50.2617,-5.0433
Penzance,50.1337,-5.55
Clydach Vale,51.6267,-3.4761
Telford,52.6333,-2.5
Stockton-on-Tees,54.5833,-1.4167
Maidenhead,51.5167,-0.7
Dalkeith,55.8667,-3.0667
Wood Green,51.6,-0.1167
Pont-y-pwl,51.7011,-3.0444
Perth,56.4003,-3.47
Milton Keynes,52.0333,-0.7
Hartlepool,54.6861,-1.2125
Harrow,51.5833,-0.3167
Oldbury,52.5,-2.0167
Ashton-under-Lyne,53.5,-2.1
Wakefield,53.7,-1.4833
Trowbridge,51.3189,-2.2086
Maidstone,51.2667,0.5167
Poole,50.7167,-2
Newport,50.7,-1.3
Walsall,52.6,-2
Woolwich,51.4667,0.2
Southend-on-Sea,51.55,0.72
Scunthorpe,53.5833,-0.65
Caernarfon,53.15,-4.2667
Hamilton,55.7667,-4.0333
Durham,54.7667,-1.5667
Warwick,52.2833,-1.5833
Aberdeen,57.1704,-2.08
Newtown Saint Boswells,55.5833,-2.6833
Sutton,51.35,-0.2
Catford,51.45,-0.0167
Lambeth,51.5,-0.1167
Lewes,50.8667,-0.0167
Dundee,56.4704,-3
Ipswich,52.0703,1.17
Birmingham,52.475,-1.92
Stoke,53.0004,-2.18
Stockport,53.4,-2.15
Chelmsford,51.7333,0.4833
Leeds,53.83,-1.58
Bath,51.3837,-2.35
Ayr,55.4504,-4.6167
Kirkintilloch,55.9167,-4.1667
Wallasey,53.4333,-3.0667
Conwy,53.2833,-3.8333
Rhuthun,53.1167,-3.3
Walthamstow,51.6,-0.0333
Halifax,53.7167,-1.85
Peterborough,52.5804,-0.25
Rotherham,53.4333,-1.35
Alloa,56.1167,-3.8
Southampton,50.9,-1.4
Ebbw Vale,51.7833,-3.2
Forfar,56.65,-2.8833
Islington,51.5333,-0.1
Caerfyrddin,51.8592,-4.3117
Ealing,51.4888,-0.3048
Kilmarnock,55.6333,-4.5333
Newport,51.5833,-2.9833
Kensington,51.5047,-0.1998
Hwlffordd,51.8017,-4.9708
Uxbridge,51.55,-0.4833
Twickenham,51.4333,-0.3167
Plymouth,50.3854,-4.16
Livingston,55.8833,-3.5333
Portsmouth,50.8003,-1.08
Paisley,55.8333,-4.4333
Exeter,50.7004,-3.53
Widnes,53.35,-2.7333
Stretford,53.45,-2.3167
Stornoway,58.2167,-6.3667
Manchester,53.5004,-2.248
Inverness,57.4671,-4.2333
Morden,51.3982,-0.1984
London,51.5,-0.1167
Ilford,51.5597,0.0708
Poplar,51.5,-0.0167
Salford,53.4833,-2.2667
Derby,52.9333,-1.5
Mold,53.1667,-3.1333
Worcester,52.2,-2.2
Rochester,51.3833,0.5167
Chichester,50.8333,-0.7833
East Ham,51.5333,0.05
Oakham,52.6667,-0.7333
Gloucester,51.8333,-2.25
Wrecsam,53.05,-3
Wolverhampton,52.5833,-2.1333
Llangefni,53.2667,-4.3333
Hove,50.8333,-0.1833
Brighton,50.8303,-0.17
Doncaster,53.5333,-1.1167
Shrewsbury,52.7167,-2.7333
Glasgow,55.8744,-4.2507
Camden Town,51.5457,-0.1403
Cardiff,51.5,-3.225
Bexleyheath,51.45,0.15
Dover,51.1337,1.3
Bury,53.6,-2.3
Greenock,55.9333,-4.75
Middlesbrough,54.5804,-1.23
Scarborough,54.2804,-0.43
Merthyr Tudful,51.75,-3.3833
Taunton,51.0211,-3.1047
York,53.9704,-1.08
Port Talbot,51.6,-3.7833
Dagenham,51.55,0.1667
Liverpool,53.416,-2.918
Saint Helens,53.45,-2.7333
Knowsley,53.45,-2.85
Kingston upon Thames,51.4167,-0.2833
Wigan,53.5333,-2.6167
Southport,53.6667,-3
Preston,53.7667,-2.7167
Blackburn,53.75,-2.4833
Bolton,53.5833,-2.4333
Hugh Town,49.9146,-6.3143
Bedford,52.1333,-0.45
Chicksands,52.0333,-0.3667
Sandbach,53.1333,-2.3667
Chester,53.2,-2.92
Llandrindod Wells,52.2333,-3.3833
Northampton,52.25,-0.8833
Giffnock,55.8,-4.2833
Newcastle,55.0004,-1.6
Downpatrick,54.3269,-5.7113
Coleraine,55.1349,-6.6687
Magherafelt,54.7543,-6.6094
Dungannon,54.5033,-6.7643
Cookstown,54.6428,-6.7452
Bangor,54.6617,-5.6654
Strabane,54.8224,-7.4684
Londonderry,55.0004,-7.3333
Omagh,54.6,-7.3
Enniskillen,54.3466,-7.6411
Ballymena,54.8612,-6.2763
Banbridge,54.3509,-6.267
Armagh,54.3481,-6.6496
Newtownabbey,54.6691,-5.9044
Craigavon,54.4497,-6.3646
Antrim,54.7129,-6.2085
Newry,54.178,-6.3381
Lisburn,54.5099,-6.0404
Belfast,54.5968,-5.9254
Belfast,54.6,-5.96
Usk,51.7025,-2.9042
Stafford,52.8,-2.1
Saint Georges,12.0526,-61.7416
Poti,42.1557,41.6716
Tbilisi,41.725,44.7908
Rustavi,41.5704,45.05
Tskhinvali,42.2325,43.975
Rustavi,42.2897,43.8543
Sukhumi,43.02,41.02
Zugdidi,42.5088,41.8709
Gori,41.9842,44.1158
Batumi,41.6,41.63
Akhaltsikhe,41.639,42.9826
Mtskheta,41.8451,44.7188
Telavi,41.9198,45.4732
Ozurgeti,41.9244,42.0068
Kutaisi,42.25,42.73
Ambrolauri,42.5211,43.1622
Cayenne,4.933,-52.33
Kourou,5.16,-52.6499
Sinnamary,5.38,-52.96
Saint-Georges,3.9105,-51.81
Iracoubo,5.4804,-53.22
Saint-Laurent-du-Maroni,5.4976,-54.0325
Roura,4.73,-52.33
Saint Peter Port,49.4561,-2.5408
Ho,6.6004,0.47
Bolgatanga,10.7904,-0.85
Yendi,9.4337,-0.0167
Tamale,9.4004,-0.84
Sunyani,7.336,-2.336
Berekum,7.4504,-2.59
Kumasi,6.69,-1.63
Wa,10.0604,-2.5
Cape Coast,5.1104,-1.25
Sekondi,4.9433,-1.704
Bawku,11.0604,-0.24
Nkawkaw,6.5505,-0.78
Koforidua,6.0904,-0.26
Winneba,5.3504,-0.63
Accra,5.55,-0.2167
Tema,5.6404,0.01
Obuasi,6.1904,-1.66
Gibraltar,36.1324,-5.3781
Nord,81.7166,-17.8
Sisimiut,66.95,-53.6666
Qaqortoq,60.7289,-46.0364
Savissivik,76.0195,-65.1125
Tasiilaq,65.6019,-37.6337
Qaanaaq,77.4835,-69.3322
Ittoqqortoormiit,70.4834,-21.9667
Kulusuk,65.5666,-37.1833
Timmiarmiut,62.5333,-42.2167
Qeqertasuaq,69.2442,-53.5652
Narsarsuaq,61.1666,-45.4166
Kullorsuaq,74.5781,-57.225
Paamiut,62.0041,-49.6351
Tasiusaq,73.369,-56.0598
Upernavik,72.7094,-56.1417
Qasigiannguit,68.8193,-51.1785
Kangersuatsiaq,72.3796,-55.5491
Nuussuaq,74.121,-57.0674
Uummannaq,70.675,-52.1229
Nuuk,64.1983,-51.7327
Ilulissat,69.2167,-51.1
Aasiaat,68.7167,-52.8667
Bansang,13.4336,-14.65
Banjul,13.4539,-16.5917
Basse Santa Su,13.31,-14.223
Brikama,13.2804,-16.6599
Georgetown,13.551,-14.767
Kerewan,13.494,-16.095
Mansa Konko,13.3773,-15.6786
Kanifing,13.4464,-16.6744
Conakry,9.5315,-13.6802
Faranah,10.0404,-10.75
Kankan,10.39,-9.31
Labe,11.32,-12.3
Boke,10.94,-14.3
Mamou,10.3804,-12.1
Kindia,10.06,-12.87
Kamsar,10.6854,-14.605
Nzerekore,7.76,-8.83
Fria,10.3804,-13.55
Forecariah,9.43,-13.098
Yomou,7.5704,-9.27
Tongue,11.44,-11.67
Telimele,10.905,-13.043
Siguiri,11.4171,-9.1666
Pita,11.08,-12.401
Mali,12.084,-12.301
Macenta,8.5504,-9.48
Kouroussa,10.653,-9.892
Koundara,12.48,-13.296
Kissidougou,9.1905,-10.12
Kerouane,9.2704,-9.02
Gueckedou,8.554,-10.151
Gaoual,11.754,-13.213
Dinguiraye,11.299,-10.726
Dabola,10.748,-11.109
Boffa,10.185,-14.043
Beyla,8.687,-8.657
Dalaba,10.656,-12.272
Basse-Terre,16,-61.7167
Pointe-a-Pitre,16.2415,-61.533
Basse-terre,16.2304,-61.44
Malabo,3.75,8.7833
Pale,-1.4014,5.6325
Evinayong,1.45,10.5667
Mongomo,1.6337,11.3166
Bata,1.87,9.77
Ebebiyin,2.1511,11.3353
Calatrava,1.1164,9.4186
Luba,3.45,8.55
Komatini,41.1333,25.4167
Athens,37.9833,23.7333
Ermoupoli,37.4504,24.9333
Patra,38.23,21.73
Lamia,38.899,22.434
Tripoli,37.5091,22.3794
Mitilini,39.1104,26.5546
Hania,35.5122,24.0156
Sitia,35.2004,26.0986
Seres,41.086,23.5497
Iraklio,35.325,25.1305
Polygyros,40.381,23.453
Thessaloniki,40.6961,22.885
Xanthi,41.1418,24.8836
Kerkira,39.6154,19.9147
Kavala,40.9412,24.4018
Kozani,40.3007,21.789
Alexandroupoli,40.8486,25.8744
Katerini,40.2723,22.5025
Ioanina,39.6679,20.8509
Volos,39.37,22.95
Larissa,39.6304,22.42
Piraievs,37.95,23.7
Agrinio,38.6218,21.4077
Pirgos,37.6837,21.45
Chalkida,38.464,23.6124
Sparti,37.0737,22.4297
Kalamata,37.0389,22.1142
Hios,38.3681,26.1358
Rodos,36.4412,28.2225
Kos,36.8937,27.2888
Grytviken,-54.2806,-36.508
San Jose,13.9397,-90.82
Mazatenango,14.5304,-91.51
Cuilapa,14.279,-90.298
Coban,15.47,-90.38
Jutiapa,14.29,-89.9
Retalhuleu,14.5371,-91.677
Livingston,15.8307,-88.7562
San Luis,16.2,-89.44
San Marcos,14.966,-91.8
Flores,16.9337,-89.8833
Escuintla,14.3004,-90.78
Salama,15.103,-90.314
Chiquimula,14.797,-89.544
Chimaltenango,14.662,-90.82
El Progreso,14.85,-90.0167
Antigua Guatemala,14.5667,-90.7333
Jalapa,14.633,-89.989
Quetzaltenango,14.83,-91.52
Puerto Barrios,15.7175,-88.5927
Totonicapan,14.914,-91.358
Zacapa,14.972,-89.529
Solola,14.773,-91.183
Guatemala,14.6211,-90.527
La Libertad,16.7804,-90.12
Huehuetenango,15.3204,-91.47
Santa Cruz Del Quiche,15.0333,-91.1333
Fulacunda,11.773,-15.195
Farim,12.493,-15.227
Bafata,12.167,-14.666
Bissau,11.865,-15.5984
Bolama,11.583,-15.4828
Buba,11.5889,-14.9958
Cacheu,12.269,-16.165
Catio,11.2167,-15.1667
Gabu,12.28,-14.234
Quinhamel,11.8869,-15.8556
Corriverton,5.9,-57.17
Georgetown,6.802,-58.167
Fort Wellington,6.3909,-57.6038
Bartica,6.4104,-58.63
New Amsterdam,6.25,-57.53
Mabaruma,8.2,-59.78
Vreed-en-Hoop,6.8093,-58.198
Mahdia,5.2667,-59.15
Linden,5.99,-58.27
Lethem,3.39,-59.8
Anna Regina,7.2704,-58.5001
Anna Regina,7.2635,-58.4804
Ituni,5.43,-58.25
Hong Kong,22.305,114.185
Tegucigalpa,14.102,-87.2175
Yoro,15.06,-87.29
Brus Laguna,15.7504,-84.48
La Ceiba,15.7631,-86.797
Choluteca,13.3007,-87.1908
Trujillo,15.9104,-85.96
Comayagua,14.4604,-87.65
Santa Rosa de Copan,14.77,-88.78
San Pedro Sula,15.5,-88.03
Yuscaran,13.944,-86.851
Puerto Lempira,15.262,-83.7716
La Esperanza,14.333,-88.1667
Roatan,16.33,-86.519
La Paz,14.32,-87.684
Gracias,14.5833,-88.5833
Nueva Ocotepeque,14.437,-89.182
Juticalpa,14.6704,-86.23
Santa Barbara,14.919,-88.236
Nacaome,13.53,-87.49
Yoro,15.1375,-87.1278
Sibenik,43.7272,15.9058
Slavonski Brod,45.1603,18.0156
Pozega,45.3403,17.6853
Virovitica,45.8319,17.3839
Rijeka,45.33,14.45
Krapina,46.1608,15.8789
Dubrovnik,42.6609,18.0914
Sisak,45.4661,16.3783
Osijek,45.5504,18.68
Koprivnica,46.1628,16.8275
Cakovec,46.3844,16.4339
Vukovar,45.3433,18.9997
Zadar,44.1201,15.2623
Gospic,44.5461,15.3747
Varazdin,46.3044,16.3378
Split,43.5204,16.47
Pazin,45.2403,13.9367
Zagreb,45.8,16
Karlovac,45.4872,15.5478
Bjelovar,45.8986,16.8489
Pula,44.8687,13.8481
Port-au-Prince,18.541,-72.336
Port-De-Paix,19.9318,-72.8295
Cap-Haitien,19.7592,-72.2125
Gonaives,19.4504,-72.6832
Hinche,19.143,-72.004
Fort-Liberte,19.6656,-71.8448
Jacmel,18.235,-72.537
Miragoane,18.4411,-73.0883
Les Cayes,18.2004,-73.75
Jeremie,18.6339,-74.1184
Szolnok,47.1864,20.1794
Hodmezovasarhely,46.4167,20.3333
Nagykanizsa,46.5142,16.9717
Nyiregyhaza,47.9653,21.7187
Budapest,47.5,19.0833
Bekescsaba,46.672,21.101
Eger,46.4,17.5833
Zalaegerszeg,46.844,16.84
Szeged,46.2504,20.15
Kaposvar,46.367,17.8
Sopron,47.6833,16.6
Kecskemet,46.9,19.7
Debrecen,47.5305,21.63
Miskolc,48.1004,20.78
Szombathely,47.2253,16.6287
Dunaujvaros,46.9807,18.9327
Veszprem,47.091,17.911
Salgotarjan,48.105,19.826
Szekesfehervar,47.1947,18.4081
Gyor,47.7004,17.63
Tatabanya,47.55,18.433
Pecs,46.0804,18.22
Szekszard,46.344,18.713
Eger,47.895,20.383
Vac,47.7837,19.1332
Sukabumi,-6.9096,106.9
Surakarta,-7.565,110.825
Bogor,-6.57,106.75
Magelang,-7.4696,110.18
Majene,-3.5336,118.966
Ende,-8.8623,121.6489
Maumere,-8.6189,122.2123
Kediri,-7.7896,112
Sibolga,1.75,98.8
Binjai,3.6204,98.5001
Tebingtinggi,3.3304,99.13
Lhokseumawe,5.1914,97.1415
Bekasi,-6.2173,106.9723
Malang,-7.98,112.61
Pakalongan,-6.8796,109.67
Madiun,-7.6346,111.515
Tegal,-6.8696,109.12
Cirebon,-6.7333,108.5666
Medan,3.58,98.65
Salatiga,-7.3095,110.4901
Poso,-1.3896,120.76
Surabaya,-7.2492,112.7508
Jakarta,-6.1744,106.8294
Pematangsiantar,2.9614,99.0615
Probolinggo,-7.7496,113.15
Pasuruan,-7.6296,112.9
Mojokerto,-7.4696,112.43
Baubau,-5.4699,122.6163
Parepare,-4.0167,119.6333
Blitar,-8.0696,112.15
Watampone,-4.5328,120.3334
Raba,-8.45,118.7666
Tuban,-6.8995,112.05
Pati,-6.7415,111.0347
Kotabumi,-4.8333,104.9
Denpasar,-8.65,115.22
Kuta,-8.7151,115.1841
Biak,-1.1615,136.0485
Perabumulih,-3.4432,104.2315
Sungaipenuh,-2.0631,101.3964
Manado,1.48,124.85
Timika,-4.5496,136.89
Amahai,-3.3281,128.9405
Telukbutun,4.217,108.2
Sampit,-2.5329,112.95
Martapura,-3.4135,114.8365
Jambi,-1.59,103.61
Tanjungpandan,-2.75,107.65
Sumenep,-7.0049,113.8496
Tarakan,3.3,117.633
Sorong,-0.8554,131.285
Singkawang,0.912,108.9655
Bukittinggi,-0.3031,100.3615
Tasikmalaya,-7.3254,108.2147
Sawahlunto,-0.6663,100.7833
Langsa,4.6736,97.9664
Ruteng,-8.6118,120.4698
Merauke,-8.4932,140.4018
Banyuwangi,-8.195,114.3696
Jember,-8.1727,113.6873
Nabire,-3.3515,135.5134
Lahat,-3.8,103.5333
Cilacap,-7.7188,109.0154
Indramayu,-6.3356,108.319
Praya,-8.7223,116.2923
Waingapu,-9.6582,120.253
Ternate,0.793,127.363
Kualakapuas,-3.0996,114.35
Balikpapan,-1.25,116.83
Bontang,0.1333,117.5
Singaraja,-8.1152,115.0944
Pinrang,-3.7857,119.6522
Makale,-3.0968,119.8531
Palopo,-3.0999,120.2363
Luwuk,-0.9396,122.79
Tarutung,2.0171,98.9667
Padangsidempuan,1.3887,99.2734
Padangpanjang,-0.4496,100.4167
Ambon,-3.7167,128.2
Padang,-0.96,100.36
Banda Aceh,5.55,95.32
Bandar Lampung,-5.43,105.27
Bandung,-6.95,107.57
Bandjarmasin,-3.33,114.5801
Bengkulu,-3.8,102.27
Gorontalo,0.55,123.07
Jayapura,-2.533,140.7
Kendari,-3.9553,122.5973
Kupang,-10.1787,123.583
Ujungpandang,-5.14,119.432
Mamuju,-2.6806,118.8861
Manokwari,-0.8711,134.0693
Palangkaraya,-2.2096,113.91
Palembang,-2.98,104.75
Palu,-0.907,119.833
Pangkalpinang,-2.08,106.15
Pekanbaru,0.565,101.425
Pontianak,-0.03,109.32
Samarinda,-0.5,117.15
Semarang,-6.9666,110.42
Serang,-6.11,106.1496
Tanjung Selor,2.8375,117.3653
Tanjungpinang,0.9168,104.4714
Yogyakarta,-7.78,110.375
Mataram,-8.5795,116.135
Sofifi,0.7373,127.5588
Tidore,0.6964,127.436
Sligo,54.2671,-8.4833
Mullingar,53.5333,-7.35
Drogheda,53.7193,-6.3478
Dundalk,54.0004,-6.4167
Muineachan,54.25,-6.9667
Port Laoise,53.0322,-7.3
Longford,53.7333,-7.8
Shannon,52.7038,-8.8641
Tralee,52.2667,-9.7167
Lifford,54.8319,-7.4836
Wicklow,52.975,-6.0494
Kilkenny,52.6545,-7.2523
An Cabhan,53.9908,-7.3606
Carrick on Shannon,53.9469,-8.09
Wexford,52.3342,-6.4575
Donegal,54.65,-8.1167
Killarney,52.0504,-9.5167
Ros Comain,53.6333,-8.1833
Galway,53.2724,-9.0488
Cork,51.8986,-8.4958
Dublin,53.3331,-6.2489
Trim,53.555,-6.7917
Waterford,52.2583,-7.1119
Limerick,52.6647,-8.6231
Clonmel,52.355,-7.7039
Nenagh,52.8619,-8.1967
Swords,53.4597,-6.2181
Dunleary,53.2925,-6.1286
Tallaght,53.2878,-6.3411
Castlebar,53.85,-9.3
Naas,53.2158,-6.6669
Carlow,52.8408,-6.9261
Ennis,52.8436,-8.9864
Tullamore,53.2739,-7.4889
Jerusalem,31.7784,35.2066
Beer Sheva,31.25,34.83
Nazareth,32.704,35.2955
Tel Aviv-Yafo,32.08,34.77
Haifa,32.8204,34.98
Ramla,31.9167,34.8667
Douglas,54.1504,-4.48
Kavaratti,10.5626,72.6369
New Delhi,28.6,77.2
Tezpur,26.6338,92.8
Jullundur,31.3349,75.569
Navsari,20.8504,72.92
Asansol,23.6833,86.9833
Port Blair,11.667,92.736
Kota,25.18,75.835
Saharanpur,29.97,77.55
Bhuj,23.2504,69.81
Gurgaon,28.45,77.02
Simla,31.1,77.1666
Muzaffarpur,26.1204,85.3799
Gaya,24.8,85
Ratlam,23.3504,75.03
Gwalior,26.23,78.1801
Baramula,34.2004,74.35
Guwahati,26.16,91.77
Dispur,26.144,91.7666
Bidar,17.9229,77.5175
Pune,18.53,73.85
Ahmedabad,23.0301,72.58
Haldia,22.0257,88.0583
Bhagalpur,25.23,86.98
Ujjain,23.1904,75.79
Tonk,26.1505,75.79
Agartala,23.8354,91.28
Silchar,24.7904,92.79
Vellore,12.9204,79.15
Bharatpur,27.2504,77.5
Siliguri,26.7204,88.455
Gangtok,27.3333,88.6166
Cuttack,20.47,85.8899
Alipur Duar,26.4837,89.5667
Bhubaneshwar,20.2704,85.8274
Dibrugarh,27.4833,94.9
Jorhat,26.75,94.2167
Hospet,15.2804,76.375
Tuticorin,8.82,78.13
Sangli,16.8604,74.575
Sholapur,17.6704,75.9
Mumbai,19.017,72.857
Diu,20.7197,70.9904
Sirsa,29.4904,75.03
Mangalore,12.9,74.85
Thiruvananthapuram,8.5,76.95
Kochi,10.015,76.2239
Bangalore,12.97,77.56
Proddatur,14.7504,78.57
Tirupati,13.6504,79.42
Vadodara,22.31,73.18
Surat,21.2,72.84
Aizawl,23.7104,92.72
Bhopal,23.25,77.41
Hyderabad,17.4,78.48
Chandigarh,30.72,76.78
Gandhinagar,23.3004,72.6399
Imphal,24.8,93.95
Kohima,25.667,94.1166
Lucknow,26.855,80.915
Bijapur,16.8354,75.71
Chennai,13.09,80.28
Guntur,16.33,80.45
Rajahmundry,17.0303,81.79
Haora,22.5804,88.3299
Raurkela,22.2304,84.83
Dhanbad,23.8004,86.42
Bhatpara,22.8504,88.52
Kolkata,22.495,88.3247
Shillong,25.5705,91.88
Puri,19.8204,85.9
Krishnanagar,23.3803,88.53
Jamshedpur,22.7875,86.1975
Jodhpur,26.2918,73.0168
Sikar,27.6104,75.14
Barddhaman,23.2504,87.865
Medinipur,22.3304,87.15
Vishakhapatnam,17.73,83.305
Silvassa,20.2666,73.0166
Kolhapur,16.7,74.22
Latur,18.4004,76.57
Pondicherry,11.935,79.83
Brahmapur,19.32,84.8
Bhiwandi,19.35,73.13
Rajkot,22.31,70.8
Kalyan,19.2502,73.1602
Coimbatore,11,76.95
Nasik,20.0004,73.78
Porbandar,21.67,69.67
Parbhani,19.2704,76.76
Akola,20.71,77.01
Ahmednagar,19.1104,74.75
Aurangabad,19.8957,75.3203
Daman,20.417,72.85
Ranchi,23.37,85.33
Itanagar,27.1004,93.6166
Raipur,21.235,81.635
Kozhikode,11.2504,75.77
Machilipatnam,16.2004,81.18
